stockId,product,manager,asset,finance,investment,speculation,main,mainInvestment,mainSpeculation,total
4989.0,0,2,3,7,0,8,8,12,20,20
4991.0,0,0,0,5,0,5,5,5,10,10
4994.0,5,3,8,8,4,5,9,28,29,33
4995.0,8,8,8,2,9,6,15,35,32,41
4999.0,0,5,7,8,1,7,8,21,27,28
5007.0,9,8,9,7,7,5,12,40,38,45
5009.0,9,3,2,1,10,6,16,25,21,31
5011.0,0,0,0,3,5,10,15,8,13,18
5013.0,5,4,4,3,8,10,18,24,26,34
5014.0,1,1,1,4,3,10,13,10,17,20
5015.0,6,7,8,9,7,6,13,37,36,43
5016.0,2,5,5,2,6,9,15,20,23,29
5102.0,3,4,4,6,1,1,2,18,18,19
5201.0,4,7,10,6,9,3,12,36,30,39
5202.0,0,0,0,10,1,2,3,11,12,13
5203.0,5,3,5,6,3,3,6,22,22,25
5205.0,0,0,0,7,0,2,2,7,9,9
5206.0,5,3,2,5,4,7,11,19,22,26
5209.0,4,10,9,6,9,9,18,38,38,47
5210.0,0,0,0,9,0,2,2,9,11,11
5211.0,0,0,0,7,0,3,3,7,10,10
5212.0,8,10,10,6,8,6,14,42,40,48
5213.0,9,1,1,4,4,4,8,19,19,23
5215.0,6,7,9,7,6,7,13,35,36,42
5220.0,3,8,8,3,4,7,11,26,29,33
5222.0,10,8,10,7,4,2,6,39,37,41
5223.0,0,7,7,5,0,8,8,19,27,27
5225.0,4,0,0,8,10,10,20,22,22,32
5227.0,0,0,0,6,0,3,3,6,9,9
5228.0,0,0,0,1,0,6,6,1,7,7
5230.0,0,1,1,2,0,9,9,4,13,13
5234.0,8,10,10,5,5,4,9,38,37,42
5236.0,10,9,10,10,5,2,7,44,41,46
5243.0,5,6,6,6,9,9,18,32,32,41
5244.0,9,7,9,9,6,3,9,40,37,43
5245.0,0,3,4,6,0,6,6,13,19,19
5251.0,0,0,0,8,0,3,3,8,11,11
5258.0,7,6,5,7,8,6,14,33,31,39
5259.0,0,0,0,10,1,1,2,11,11,12
5263.0,0,0,0,2,0,2,2,2,4,4
5264.0,2,0,0,5,1,1,2,8,8,9
5269.0,10,10,10,10,1,1,2,41,41,42
5272.0,0,0,0,6,0,2,2,6,8,8
5274.0,10,10,10,10,1,1,2,41,41,42
5276.0,2,0,0,9,0,9,9,11,20,20
5278.0,9,10,10,5,7,5,12,41,39,46
5281.0,0,0,0,9,1,1,2,10,10,11
5283.0,7,10,9,8,8,7,15,42,41,49
5284.0,10,5,5,4,8,4,12,32,28,36
5285.0,3,6,5,2,3,7,10,19,23,26
5287.0,10,10,10,6,8,2,10,44,38,46
5288.0,8,10,9,6,10,6,16,43,39,49
5289.0,8,10,10,6,6,4,10,40,38,44
5291.0,2,6,6,5,4,8,12,23,27,31
5299.0,7,10,10,10,6,3,9,43,40,46
5301.0,0,0,0,6,0,2,2,6,8,8
5302.0,0,0,0,3,0,1,1,3,4,4
5304.0,7,0,0,5,1,1,2,13,13,14
5305.0,0,6,6,4,1,1,2,17,17,18
5306.0,9,10,9,4,7,4,11,39,36,43
5309.0,4,0,0,4,5,6,11,13,14,19
5310.0,0,0,0,6,0,1,1,6,7,7
5312.0,6,7,6,2,8,7,15,29,28,36
5314.0,0,0,0,9,2,1,3,11,10,12
5315.0,5,6,9,8,9,8,17,37,36,45
5317.0,6,10,10,8,1,1,2,35,35,36
5321.0,4,4,3,2,4,7,11,17,20,24
5324.0,0,0,0,1,0,3,3,1,4,4
5328.0,5,1,1,8,5,5,10,20,20,25
5340.0,1,3,4,10,1,2,3,19,20,21
5344.0,0,0,0,6,0,2,2,6,8,8
5345.0,0,0,0,7,0,1,1,7,8,8
5347.0,8,10,10,1,8,4,12,37,33,41
5348.0,3,0,0,9,2,5,7,14,17,19
5349.0,0,0,0,7,1,1,2,8,8,9
5351.0,0,0,0,3,0,2,2,3,5,5
5353.0,6,5,7,7,9,7,16,34,32,41
5355.0,0,0,0,7,0,3,3,7,10,10
5356.0,0,1,1,5,2,9,11,9,16,18
5364.0,0,0,0,1,0,8,8,1,9,9
5371.0,2,5,5,8,7,9,16,27,29,36
5381.0,5,0,0,4,2,3,5,11,12,14
5383.0,0,0,0,2,0,5,5,2,7,7
5386.0,2,6,5,10,5,9,14,28,32,37
5388.0,3,8,5,5,8,10,18,29,31,39
5392.0,0,0,0,3,0,10,10,3,13,13
5398.0,0,0,0,10,0,3,3,10,13,13
5403.0,10,10,7,9,8,4,12,44,40,48
5410.0,4,9,7,7,9,9,18,36,36,45
5425.0,7,6,6,5,5,7,12,29,31,36
5426.0,0,0,0,6,2,3,5,8,9,11
5432.0,5,3,6,10,2,2,4,26,26,28
5434.0,4,10,8,5,9,9,18,36,36,45
5438.0,0,1,1,8,2,6,8,12,16,18
5439.0,8,9,8,7,5,5,10,37,37,42
5443.0,0,6,6,5,3,6,9,20,23,26
5450.0,1,2,2,1,0,8,8,6,14,14
5452.0,2,2,2,6,2,10,12,14,22,24
5455.0,0,0,0,10,1,1,2,11,11,12
5457.0,4,6,5,5,3,10,13,23,30,33
5460.0,0,0,0,8,0,5,5,8,13,13
5464.0,0,0,0,4,6,6,12,10,10,16
5465.0,4,5,4,10,5,8,13,28,31,36
5468.0,0,0,0,6,0,2,2,6,8,8
5469.0,8,6,6,4,10,9,19,34,33,43
5471.0,3,8,9,8,3,4,7,31,32,35
5474.0,9,10,10,9,5,3,8,43,41,46
5475.0,0,0,0,5,0,4,4,5,9,9
5478.0,8,7,8,9,6,4,10,38,36,42
5481.0,0,0,0,2,0,2,2,2,4,4
5483.0,10,5,5,2,10,7,17,32,29,39
5484.0,0,0,0,9,0,3,3,9,12,12
5487.0,0,3,6,7,0,3,3,16,19,19
5488.0,0,0,0,8,6,8,14,14,16,22
5489.0,5,4,6,8,5,5,10,28,28,33
5490.0,0,0,0,2,0,4,4,2,6,6
5493.0,5,5,6,7,9,10,19,32,33,42
5498.0,0,2,2,3,10,5,15,17,12,22
5508.0,10,8,6,2,10,5,15,36,31,41
5511.0,8,7,6,3,10,9,19,34,33,43
5512.0,5,1,1,2,3,9,12,12,18,21
5514.0,0,0,0,10,0,2,2,10,12,12
5515.0,2,3,5,5,9,8,17,24,23,32
5516.0,0,8,5,7,0,10,10,20,30,30
5519.0,9,7,5,1,9,6,15,31,28,37
5520.0,8,6,7,8,10,8,18,39,37,47
5521.0,1,0,0,8,2,8,10,11,17,19
5522.0,9,5,4,9,9,5,14,36,32,41
5523.0,9,3,2,4,10,8,18,28,26,36
5525.0,9,2,1,7,10,7,17,29,26,36
5529.0,0,0,0,8,0,2,2,8,10,10
5530.0,10,5,3,10,9,3,12,37,31,40
5531.0,1,0,0,2,0,4,4,3,7,7
5533.0,10,2,2,5,10,6,16,29,25,35
5534.0,9,7,5,10,8,5,13,39,36,44
5536.0,7,10,8,7,10,9,19,42,41,51
5538.0,2,7,7,4,8,10,18,28,30,38
5543.0,0,1,1,5,0,10,10,7,17,17
5546.0,0,0,0,7,0,10,10,7,17,17
5601.0,10,1,2,2,2,1,3,17,16,18
5603.0,4,0,0,5,9,7,16,18,16,25
5604.0,10,3,4,3,3,1,4,23,21,24
5607.0,10,5,4,1,7,2,9,27,22,29
5608.0,0,0,0,2,0,5,5,2,7,7
5609.0,4,10,9,8,10,10,20,41,41,51
5701.0,0,0,0,2,0,6,6,2,8,8
5703.0,4,0,0,2,2,3,5,8,9,11
5704.0,9,6,8,9,6,3,9,38,35,41
5706.0,5,2,3,7,3,5,8,20,22,25
5820.0,1,4,2,10,1,1,2,18,18,19
5864.0,10,2,4,10,10,3,13,36,29,39
5871.0,10,10,4,2,10,4,14,36,30,40
5876.0,1,5,2,10,9,3,12,27,21,30
5878.0,4,8,10,5,1,1,2,28,28,29
5880.0,1,6,1,10,7,2,9,25,20,27
5902.0,6,6,7,9,7,7,14,35,35,42
5903.0,2,10,4,1,6,10,16,23,27,33
5904.0,8,10,8,1,6,5,11,33,32,38
5905.0,0,0,0,2,2,4,6,4,6,8
5906.0,4,3,2,3,7,9,16,19,21,28
5907.0,0,0,0,1,0,10,10,1,11,11
6005.0,9,3,3,9,10,4,14,34,28,38
6015.0,2,0,0,9,2,4,6,13,15,17
6016.0,10,2,2,8,10,5,15,32,27,37
6020.0,10,0,0,10,8,2,10,28,22,30
6021.0,8,2,2,6,3,3,6,21,21,24
6023.0,0,6,2,9,10,3,13,27,20,30
6024.0,3,7,2,10,10,3,13,32,25,35
6026.0,10,1,3,10,10,3,13,34,27,37
6101.0,6,0,0,10,2,2,4,18,18,20
6103.0,0,0,0,10,1,1,2,11,11,12
6104.0,2,9,9,4,0,3,3,24,27,27
6108.0,0,1,1,8,3,10,13,13,20,23
6109.0,4,0,0,8,6,8,14,18,20,26
6111.0,0,3,3,4,3,5,8,13,15,18
6112.0,4,7,6,7,5,9,14,29,33,38
6113.0,0,0,0,4,0,7,7,4,11,11
6114.0,0,2,3,7,2,8,10,14,20,22
6115.0,6,7,8,5,8,7,15,34,33,41
6116.0,0,0,0,6,0,4,4,6,10,10
6117.0,1,0,0,2,1,5,6,4,8,9
6118.0,0,0,0,10,0,10,10,10,20,20
6120.0,0,0,0,3,3,10,13,6,13,16
6121.0,5,9,8,7,9,9,18,38,38,47
6122.0,5,3,3,9,8,9,17,28,29,37
6123.0,4,9,9,9,8,9,17,39,40,48
6124.0,0,4,4,7,0,3,3,15,18,18
6125.0,3,0,0,4,3,4,7,10,11,14
6126.0,6,7,6,5,6,8,14,30,32,38
6127.0,0,0,0,1,8,4,12,9,5,13
6128.0,6,4,5,5,10,9,19,30,29,39
6129.0,0,0,0,8,3,4,7,11,12,15
6130.0,1,0,0,6,5,2,7,12,9,14
6131.0,0,0,0,10,1,1,2,11,11,12
6133.0,1,0,0,8,3,6,9,12,15,18
6134.0,0,0,0,3,0,7,7,3,10,10
6136.0,0,2,9,9,5,3,8,25,23,28
6138.0,7,9,9,6,3,4,7,34,35,38
6139.0,5,3,2,8,7,9,16,25,27,34
6140.0,0,1,1,9,1,9,10,12,20,21
6141.0,0,0,0,3,0,9,9,3,12,12
6142.0,0,0,0,4,2,7,9,6,11,13
6143.0,6,7,7,8,6,8,14,34,36,42
6144.0,0,0,0,9,0,4,4,9,13,13
6146.0,10,10,10,7,8,3,11,45,40,48
6147.0,9,8,9,7,9,4,13,42,37,46
6148.0,6,5,5,6,7,6,13,29,28,35
6150.0,0,0,0,9,0,9,9,9,18,18
6151.0,4,6,6,7,7,8,15,30,31,38
6152.0,0,1,0,7,2,9,11,10,17,19
6153.0,0,0,0,2,0,8,8,2,10,10
6154.0,1,3,4,5,6,10,16,19,23,29
6155.0,2,3,6,10,5,3,8,26,24,29
6156.0,3,5,4,5,10,10,20,27,27,37
6158.0,3,4,4,7,4,8,12,22,26,30
6160.0,0,1,1,6,3,8,11,11,16,19
6161.0,7,8,9,8,7,5,12,39,37,44
6163.0,0,2,2,7,8,10,18,19,21,29
6164.0,0,0,0,5,2,6,8,7,11,13
6165.0,0,0,0,1,0,9,9,1,10,10
6166.0,3,4,4,2,3,8,11,16,21,24
6167.0,4,4,6,9,9,7,16,32,30,39
6168.0,1,4,7,7,4,5,9,23,24,28
6169.0,0,0,0,3,0,1,1,3,4,4
6170.0,6,5,5,9,6,5,11,31,30,36
6171.0,0,2,2,10,0,6,6,14,20,20
6172.0,4,2,2,1,1,1,2,10,10,11
6173.0,6,8,9,6,6,5,11,35,34,40
6174.0,2,1,2,7,4,5,9,16,17,21
6175.0,6,6,6,9,8,7,15,35,34,42
6176.0,7,10,9,6,10,7,17,42,39,49
6177.0,7,4,2,5,4,9,13,22,27,31
6179.0,4,4,3,6,0,8,8,17,25,25
6180.0,6,9,9,9,6,7,13,39,40,46
6182.0,8,4,4,4,6,5,11,26,25,31
6183.0,10,8,9,7,5,3,8,39,37,42
6184.0,10,8,10,9,8,3,11,45,40,48
6185.0,3,0,0,5,6,3,9,14,11,17
6186.0,8,2,2,6,8,5,13,26,23,31
6187.0,1,6,8,2,2,2,4,19,19,21
6188.0,6,5,5,8,6,5,11,30,29,35
6189.0,3,8,6,7,8,10,18,32,34,42
6190.0,3,5,4,3,5,9,14,20,24,29
6191.0,8,5,5,5,10,7,17,33,30,40
6192.0,8,9,9,8,10,7,17,44,41,51
6194.0,7,2,4,7,9,7,16,29,27,36
6195.0,4,8,6,1,8,9,17,27,28,36
6196.0,3,9,5,5,9,10,19,31,32,41
6197.0,7,7,9,7,7,6,13,37,36,43
6198.0,10,0,0,10,7,3,10,27,23,30
6199.0,8,0,0,9,3,2,5,20,19,22
6201.0,7,8,9,9,8,6,14,41,39,47
6202.0,5,10,10,5,2,2,4,32,32,34
6203.0,9,10,10,5,9,5,14,43,39,48
6204.0,1,4,7,6,10,2,12,28,20,30
6205.0,7,5,8,8,4,3,7,32,31,35
6206.0,7,8,10,10,5,4,9,40,39,44
6207.0,2,6,7,6,5,5,10,26,26,31
6208.0,7,8,7,3,8,7,15,33,32,40
6209.0,0,0,0,8,2,6,8,10,14,16
6210.0,0,7,8,8,0,4,4,23,27,27
6212.0,10,3,2,10,4,8,12,29,33,37
6213.0,2,8,7,5,3,7,10,25,29,32
6214.0,3,6,7,4,6,9,15,26,29,35
6215.0,1,4,4,8,6,5,11,23,22,28
6216.0,7,6,10,10,5,3,8,38,36,41
6217.0,0,4,4,3,0,7,7,11,18,18
6218.0,3,4,5,9,6,7,13,27,28,34
6219.0,6,0,0,9,3,7,10,18,22,25
6220.0,0,5,3,5,0,10,10,13,23,23
6221.0,5,9,8,7,5,8,13,34,37,42
6222.0,0,1,3,10,0,1,1,14,15,15
6223.0,9,7,6,4,6,4,10,32,30,36
6224.0,0,5,7,7,3,6,9,22,25,28
6225.0,0,0,0,8,0,2,2,8,10,10
6226.0,0,0,0,3,0,7,7,3,10,10
6227.0,3,8,5,9,10,10,20,35,35,45
6228.0,0,0,0,4,0,1,1,4,5,5
6229.0,0,4,5,6,0,8,8,15,23,23
6230.0,5,8,7,4,8,8,16,32,32,40
6231.0,7,9,10,6,3,2,5,35,34,37
6233.0,0,1,1,8,1,2,3,11,12,13
6234.0,7,4,4,9,7,5,12,31,29,36
6235.0,8,5,4,5,5,4,9,27,26,31
6236.0,0,0,0,9,1,1,2,10,10,11
6237.0,0,0,0,9,0,2,2,9,11,11
6238.0,8,9,9,10,1,1,2,37,37,38
6239.0,6,8,7,2,6,6,12,29,29,35
6240.0,0,0,0,2,0,2,2,2,4,4
6241.0,0,0,0,10,0,8,8,10,18,18
6242.0,9,8,9,5,9,5,14,40,36,45
6243.0,4,0,0,8,3,3,6,15,15,18
6244.0,5,0,0,2,4,5,9,11,12,16
6245.0,8,9,8,7,8,6,14,40,38,46
6246.0,0,0,0,9,0,10,10,9,19,19
6247.0,0,0,0,1,1,1,2,2,2,3
6248.0,2,8,5,4,10,10,20,29,29,39
6251.0,4,3,2,3,1,1,2,13,13,14
6257.0,7,7,8,2,7,6,13,31,30,37
6259.0,3,2,2,7,5,8,13,19,22,27
6261.0,6,6,8,7,6,5,11,33,32,38
6263.0,10,10,10,8,7,2,9,45,40,47
6264.0,0,0,0,1,0,3,3,1,4,4
6265.0,0,0,0,9,0,5,5,9,14,14
6266.0,6,7,7,7,9,8,17,36,35,44
6269.0,3,8,8,5,9,9,18,33,33,42
6270.0,1,5,7,10,6,10,16,29,33,39
6271.0,6,6,8,3,5,4,9,28,27,32
6274.0,5,9,8,5,3,5,8,30,32,35
6275.0,3,5,4,2,6,9,15,20,23,29
6276.0,5,3,4,9,7,6,13,28,27,34
6277.0,8,9,9,6,8,6,14,40,38,46
6278.0,4,9,7,5,10,10,20,35,35,45
6279.0,8,7,7,4,7,5,12,33,31,38
6281.0,2,10,7,2,8,10,18,29,31,39
6282.0,1,4,3,3,1,7,8,12,18,19
6283.0,0,0,0,9,0,4,4,9,13,13
6284.0,6,4,6,3,7,6,13,26,25,32
6285.0,3,6,5,7,7,10,17,28,31,38
6287.0,0,0,0,8,0,6,6,8,14,14
6288.0,0,1,1,5,0,7,7,7,14,14
6289.0,0,0,0,1,1,1,2,2,2,3
6290.0,6,8,7,6,9,7,16,36,34,43
6291.0,10,0,0,10,5,3,8,25,23,28
6292.0,7,9,10,7,10,5,15,43,38,48
6294.0,10,10,10,5,9,4,13,44,39,48
6404.0,0,0,0,10,1,1,2,11,11,12
6405.0,0,0,0,10,0,2,2,10,12,12
6409.0,9,10,10,6,1,1,2,36,36,37
6411.0,8,9,10,10,4,3,7,41,40,44
6412.0,6,10,7,10,6,6,12,39,39,45
6414.0,3,3,3,4,10,10,20,23,23,33
6415.0,0,9,10,7,2,2,4,28,28,30
6416.0,6,7,7,3,5,5,10,28,28,33
6417.0,8,7,7,2,6,4,10,30,28,34
6418.0,4,0,0,2,6,8,14,12,14,20
6419.0,1,0,0,5,4,7,11,10,13,17
6425.0,0,0,0,3,0,6,6,3,9,9
6426.0,0,2,3,8,0,2,2,13,15,15
6431.0,0,0,0,3,0,4,4,3,7,7
6432.0,2,7,7,9,4,8,12,29,33,37
6435.0,3,10,9,6,4,7,11,32,35,39
6438.0,8,8,6,3,9,7,16,34,32,41
6441.0,0,0,0,10,0,3,3,10,13,13
6442.0,5,1,1,5,3,5,8,15,17,20
6443.0,4,0,0,3,5,6,11,12,13,18
6446.0,0,0,0,8,0,1,1,8,9,9
6449.0,7,7,6,6,6,5,11,32,31,37
6451.0,4,3,5,5,2,3,5,19,20,22
6452.0,10,8,10,7,1,1,2,36,36,37
6456.0,0,8,5,4,0,10,10,17,27,27
6457.0,0,7,9,8,0,4,4,24,28,28
6461.0,0,0,0,1,0,1,1,1,2,2
6462.0,0,0,0,5,0,3,3,5,8,8
6464.0,10,7,10,1,9,4,13,37,32,41
6465.0,0,0,0,1,0,3,3,1,4,4
6469.0,3,8,5,1,3,5,8,20,22,25
6470.0,5,9,9,10,9,8,17,42,41,50
6472.0,10,10,8,2,5,3,8,35,33,38
6477.0,9,5,4,1,8,4,12,27,23,31
6482.0,8,0,0,8,4,4,8,20,20,24
6485.0,4,5,7,10,5,5,10,31,31,36
6486.0,7,10,9,4,9,7,16,39,37,46
6488.0,10,10,10,2,9,3,12,41,35,44
6491.0,10,10,10,8,6,3,9,44,41,47
6492.0,0,0,0,10,0,1,1,10,11,11
6494.0,2,8,10,7,2,6,8,29,33,35
6496.0,0,0,0,3,0,6,6,3,9,9
6497.0,1,0,0,1,1,1,2,3,3,4
6499.0,0,0,0,7,0,1,1,7,8,8
6504.0,2,2,2,2,3,9,12,11,17,20
6505.0,2,3,4,6,2,8,10,17,23,25
6506.0,0,4,4,2,1,1,2,11,11,12
6508.0,4,7,7,8,5,6,11,31,32,37
6509.0,7,7,5,6,9,7,16,34,32,41
6510.0,0,7,9,10,2,2,4,28,28,30
6512.0,0,0,0,10,0,5,5,10,15,15
6514.0,8,8,9,8,6,4,10,39,37,43
6515.0,8,10,10,7,4,2,6,39,37,41
6516.0,7,1,2,7,3,2,5,20,19,22
6517.0,10,1,1,8,1,3,4,21,23,24
6523.0,10,7,9,10,7,2,9,43,38,45
6525.0,8,10,10,5,8,6,14,41,39,47
6526.0,5,1,1,8,1,1,2,16,16,17
6527.0,7,7,8,8,6,4,10,36,34,40
6530.0,9,5,8,10,4,2,6,36,34,38
6531.0,9,4,5,10,2,1,3,30,29,31
6532.0,9,9,9,10,8,4,12,45,41,49
6533.0,0,2,3,8,0,1,1,13,14,14
6535.0,0,0,0,10,0,1,1,10,11,11
6538.0,9,7,8,5,6,5,11,35,34,40
6541.0,0,0,0,1,0,1,1,1,2,2
6542.0,8,0,0,9,5,4,9,22,21,26
6546.0,7,9,9,4,4,3,7,33,32,36
6547.0,0,0,0,8,0,1,1,8,9,9
6548.0,7,9,8,3,7,4,11,34,31,38
6550.0,0,0,0,8,0,1,1,8,9,9
6552.0,0,5,5,2,0,6,6,12,18,18
6556.0,7,5,5,6,10,7,17,33,30,40
6558.0,0,0,0,8,0,6,6,8,14,14
6560.0,0,6,10,8,0,2,2,24,26,26
6561.0,10,10,9,1,4,2,6,34,32,36
6568.0,4,7,10,10,3,3,6,34,34,37
6569.0,7,9,9,5,6,4,10,36,34,40
6570.0,8,8,8,3,9,6,15,36,33,42
6573.0,0,0,0,3,0,8,8,3,11,11
6574.0,5,4,8,6,1,1,2,24,24,25
6576.0,0,0,0,4,0,1,1,4,5,5
6577.0,6,10,10,8,9,7,16,43,41,50
6578.0,0,0,0,3,0,4,4,3,7,7
6579.0,7,4,6,7,6,4,10,30,28,34
6581.0,10,8,9,10,7,3,10,44,40,47
6582.0,0,8,9,10,0,2,2,27,29,29
6584.0,0,1,1,2,1,1,2,5,5,6
6585.0,9,7,6,4,4,3,7,30,29,33
6588.0,0,0,0,4,0,2,2,4,6,6
6589.0,0,0,0,7,0,1,1,7,8,8
6590.0,9,9,9,4,7,4,11,38,35,42
6591.0,5,6,7,4,9,8,17,31,30,39
6592.0,9,8,2,10,7,5,12,36,34,41
6593.0,6,0,0,2,2,2,4,10,10,12
6594.0,1,4,9,8,1,1,2,23,23,24
6596.0,6,0,2,9,7,7,14,24,24,31
6598.0,0,0,0,2,0,3,3,2,5,5
6603.0,1,1,1,1,2,10,12,6,14,16
6605.0,8,4,3,2,9,7,16,26,24,33
6606.0,9,1,1,6,1,1,2,18,18,19
6609.0,3,4,4,4,9,9,18,24,24,33
6612.0,9,6,10,6,3,2,5,34,33,36
6613.0,8,10,9,6,10,8,18,43,41,51
6615.0,0,5,6,6,4,5,9,21,22,26
6616.0,0,0,1,3,0,10,10,4,14,14
6624.0,0,0,0,2,1,1,2,3,3,4
6625.0,6,0,0,7,7,6,13,20,19,26
6629.0,9,10,9,9,8,6,14,45,43,51
6640.0,3,5,6,4,2,3,5,20,21,23
6641.0,0,9,9,9,5,9,14,32,36,41
6642.0,8,8,10,5,4,3,7,35,34,38
6643.0,10,10,10,10,1,1,2,41,41,42
6649.0,0,0,0,6,2,1,3,8,7,9
6651.0,9,10,10,9,10,6,16,48,44,54
6654.0,0,2,2,1,0,3,3,5,8,8
6655.0,8,8,5,1,3,3,6,25,25,28
6657.0,0,1,1,10,1,1,2,13,13,14
6658.0,2,1,1,3,1,1,2,8,8,9
6661.0,0,2,6,3,0,6,6,11,17,17
6662.0,9,7,9,5,6,4,10,36,34,40
6664.0,10,9,8,7,10,4,14,44,38,48
6666.0,6,4,7,7,3,4,7,27,28,31
6667.0,8,7,5,4,7,5,12,31,29,36
6668.0,0,0,0,4,0,3,3,4,7,7
6669.0,4,10,10,4,1,1,2,29,29,30
6670.0,7,10,10,6,10,8,18,43,41,51
6671.0,7,7,8,7,9,7,16,38,36,45
6672.0,6,9,8,6,8,7,15,37,36,44
6674.0,0,0,0,9,0,6,6,9,15,15
6679.0,9,9,10,10,2,2,4,40,40,42
6680.0,7,7,8,5,6,4,10,33,31,37
6683.0,10,10,10,10,6,2,8,46,42,48
6684.0,0,0,0,8,0,2,2,8,10,10
6689.0,1,4,6,8,3,9,12,22,28,31
6690.0,7,9,8,5,6,5,11,35,34,40
6691.0,8,10,10,9,8,6,14,45,43,51
6693.0,1,1,2,3,0,4,4,7,11,11
6695.0,0,0,0,9,0,2,2,9,11,11
6697.0,4,7,7,9,5,8,13,32,35,40
6698.0,0,0,0,7,0,5,5,7,12,12
6703.0,9,9,10,4,6,5,11,38,37,43
6706.0,0,8,8,3,0,4,4,19,23,23
6708.0,0,1,1,8,1,2,3,11,12,13
6712.0,10,9,10,10,5,1,6,44,40,45
6715.0,9,7,7,7,6,3,9,36,33,39
6716.0,4,10,10,7,2,3,5,33,34,36
6719.0,0,3,6,10,1,2,3,20,21,22
6721.0,2,8,8,7,8,10,18,33,35,43
6727.0,4,9,5,7,8,8,16,33,33,41
6728.0,6,10,9,3,8,8,16,36,36,44
6732.0,8,10,10,8,3,3,6,39,39,42
6733.0,0,0,0,7,0,1,1,7,8,8
6735.0,0,0,0,10,0,2,2,10,12,12
6741.0,10,8,10,10,4,2,6,42,40,44
6743.0,3,0,0,5,0,6,6,8,14,14
6747.0,10,10,10,8,6,2,8,44,40,46
6751.0,5,6,7,9,6,8,14,33,35,41
6752.0,7,10,8,4,5,4,9,34,33,38
6753.0,7,1,1,2,1,6,7,12,17,18
6754.0,5,8,7,7,10,9,19,37,36,46
6756.0,5,8,10,10,2,2,4,35,35,37
6757.0,9,1,1,1,1,1,2,13,13,14
6761.0,5,9,8,8,8,8,16,38,38,46
6762.0,9,7,9,1,3,2,5,29,28,31
6763.0,10,9,9,9,6,3,9,43,40,46
6767.0,0,0,0,4,2,3,5,6,7,9
6768.0,2,4,6,4,7,9,16,23,25,32
6770.0,0,6,6,1,3,5,8,16,18,21
6776.0,2,10,6,8,10,10,20,36,36,46
6781.0,9,10,10,8,5,2,7,42,39,44
6782.0,7,1,1,3,1,2,3,13,14,15
6788.0,10,10,10,5,9,4,13,44,39,48
6789.0,4,3,5,3,2,2,4,17,17,19
6790.0,6,8,8,6,8,8,16,36,36,44
6791.0,8,1,1,7,1,4,5,18,21,22
6792.0,8,9,9,9,7,4,11,42,39,46
6796.0,8,8,9,2,3,2,5,30,29,32
6799.0,10,9,10,10,4,2,6,43,41,45
6803.0,9,9,8,2,7,4,11,35,32,39
6804.0,3,9,7,4,10,10,20,33,33,43
6805.0,8,1,1,6,1,1,2,17,17,18
6806.0,4,2,3,6,2,5,7,17,20,22
6807.0,4,7,8,9,10,10,20,38,38,48
6811.0,5,10,9,8,5,7,12,37,39,44
6821.0,6,1,1,4,1,1,2,13,13,14
6823.0,0,5,6,1,0,4,4,12,16,16
6829.0,9,8,9,7,4,3,7,37,36,40
6830.0,9,8,8,3,6,4,10,34,32,38
6834.0,0,0,0,9,0,5,5,9,14,14
6835.0,7,8,7,9,7,7,14,38,38,45
6840.0,0,1,1,2,1,5,6,5,9,10
6841.0,0,1,1,10,1,1,2,13,13,14
6843.0,9,1,1,3,1,5,6,15,19,20
6846.0,9,1,1,7,1,1,2,19,19,20
6854.0,0,0,0,9,0,2,2,9,11,11
6855.0,10,10,10,10,8,3,11,48,43,51
6856.0,10,1,1,10,1,1,2,23,23,24
6859.0,9,1,1,6,1,2,3,18,19,20
6861.0,2,1,1,7,1,1,2,12,12,13
6863.0,8,1,1,9,1,3,4,20,22,23
6865.0,4,1,1,4,1,6,7,11,16,17
6869.0,7,1,1,4,1,6,7,14,19,20
6870.0,7,1,1,7,1,1,2,17,17,18
6873.0,7,10,9,2,6,4,10,34,32,38
6874.0,5,1,1,8,1,6,7,16,21,22
6877.0,3,1,1,2,1,1,2,8,8,9
6895.0,9,1,1,10,1,1,2,22,22,23
6901.0,10,1,1,10,1,1,2,23,23,24
6902.0,3,1,1,9,1,1,2,15,15,16
6922.0,8,1,1,7,1,1,2,18,18,19
6933.0,4,1,1,5,1,1,2,12,12,13
7402.0,4,6,8,9,2,2,4,29,29,31
7556.0,9,9,10,10,5,2,7,43,40,45
8011.0,3,0,0,1,0,6,6,4,10,10
8016.0,8,10,10,8,7,6,13,43,42,49
8021.0,2,4,5,5,0,7,7,16,23,23
8024.0,0,0,0,8,0,3,3,8,11,11
8027.0,0,2,2,1,2,2,4,7,7,9
8028.0,5,6,5,1,5,4,9,22,21,26
8032.0,1,4,5,7,6,10,16,23,27,33
8033.0,0,0,0,5,0,2,2,5,7,7
8034.0,7,5,7,9,5,5,10,33,33,38
8038.0,3,0,0,3,2,2,4,8,8,10
8039.0,4,6,6,3,5,8,13,24,27,32
8040.0,0,0,0,8,1,2,3,9,10,11
8042.0,2,1,1,3,1,7,8,8,14,15
8043.0,0,2,2,7,2,10,12,13,21,23
8044.0,0,0,0,2,0,10,10,2,12,12
8046.0,9,3,3,3,8,4,12,26,22,30
8047.0,0,0,0,10,0,8,8,10,18,18
8048.0,8,8,10,9,8,5,13,43,40,48
